ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
BIH,Bosnia and Herzegovina,urban,Sanitation,2000,6.45104,102989.59846,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2000,87.34998,3290216.84729,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2000,0.22311,8404.00742,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2000,0.35571,7719.80168,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2000,0.04286,684.20598,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2000,3.62434,136518.2925,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2000,5.78284,125500.69378,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2000,0.69011,11017.48061,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2000,1.37789,51901.24306,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2000,2.03851,44240.35896,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2000,0.47985,7660.76356,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2001,92.53648,1999732.95313,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2001,96.35999,2082359.76795,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2001,98.3778,1584141.20635,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2001,76.54299,2886653.42878,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2001,92.25392,1485530.64627,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2001,9.74883,367656.15092,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2001,0.63511,23951.67342,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2001,0.76175,16461.53556,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2001,0.46515,7490.13801,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2001,1.30815,49334.03918,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2001,1.44259,31174.63241,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2001,1.12773,18159.40695,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2001,0.59606,22478.98002,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2001,0.7882,17033.11256,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2001,0.3382,5445.8677,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2001,18.54498,699383.75717,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2001,6.25821,100773.5833,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2001,87.47272,3298844.82448,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2001,0.18992,7162.24114,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2001,0.33143,7162.24132,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2001,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2001,3.68087,138816.16061,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2001,5.91357,127793.48622,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2001,0.68453,11022.67724,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2001,1.28038,48286.74428,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2001,1.86599,40324.4458,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2001,0.49447,7962.29923,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2002,92.4909,1990109.38848,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2002,96.46407,2075599.36906,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2002,98.10712,1593382.80185,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2002,76.43489,2886033.83057,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2002,92.08467,1495570.64779,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2002,9.57619,361578.43174,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2002,0.63404,23940.0165,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2002,0.76137,16382.31566,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2002,0.46534,7557.70003,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2002,1.48858,56205.87668,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2002,1.53532,33035.27611,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2002,1.42665,23170.59874,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2002,0.53138,20063.78866,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2002,0.70343,15135.64713,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2002,0.30343,4928.14083,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2002,18.66326,704688.5723,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2002,6.46762,105042.25132,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2002,87.59462,3307403.85756,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2002,0.17503,6608.73592,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2002,0.30714,6608.73567,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2002,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2002,3.73644,141080.79197,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2002,6.0443,130054.02805,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2002,0.67894,11026.88071,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2002,1.16558,44010.09809,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2002,1.69347,36437.99849,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2002,0.46623,7572.22009,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2003,92.44531,1979900.41039,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2003,96.56778,2068191.38513,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2003,97.83626,1602115.5716,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2003,76.28865,2883136.42015,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2003,91.86601,1504349.75564,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2003,9.40183,355318.35582,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2003,0.63297,23921.54043,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2003,0.761,16298.27671,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2003,0.46553,7623.2638,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2003,1.67059,63135.70574,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2003,1.62842,34875.86524,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2003,1.72574,28259.84048,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2003,0.46701,17649.6322,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2003,0.61867,13250.04036,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2003,0.26867,4399.59193,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2003,18.82021,711262.36083,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2003,6.72644,110148.61331,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2003,87.71558,3314988.60125,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2003,0.1603,6057.94911,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2003,0.28286,6057.94918,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2003,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2003,3.79115,143277.04639,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2003,6.17503,132250.47824,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2003,0.67336,11026.56963,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2003,1.0517,39746.38809,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2003,1.52094,32574.00615,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2003,0.438,7172.38223,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2004,92.39972,1968881.74588,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2004,96.67113,2059898.36539,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2004,97.56524,1610271.4837,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2004,76.14382,2879216.25237,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2004,91.64507,1512561.66025,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2004,9.2257,348850.29187,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2004,0.6319,23894.0587,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2004,0.76062,16207.57253,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2004,0.46572,7686.48531,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2004,1.85419,70112.06653,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2004,1.72188,36690.30167,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2004,2.025,33421.76268,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2004,0.40296,15237.13453,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2004,0.53391,11376.62504,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2004,0.23391,3860.50891,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2004,18.97643,717553.39022,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2004,6.98753,115326.12216,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2004,87.83569,3321319.67544,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2004,0.14571,5509.72014,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2004,0.25857,5509.71989,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2004,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2004,3.84489,145386.16418,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2004,6.30575,134364.9518,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2004,0.66777,11021.32812,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2004,0.93871,35495.24602,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2004,1.34842,28732.50829,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2004,0.40976,6762.85838,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2005,92.37374,1957381.45987,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2005,96.77412,2050624.66237,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2005,97.29405,1617561.91054,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2005,76.00256,2874059.52648,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2005,91.40644,1519677.50185,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2005,9.04788,342148.35027,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2005,0.62717,23716.46056,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2005,0.74063,15693.86023,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2005,0.48255,8022.60124,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2005,2.03936,77119.05967,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2005,1.8157,38474.23808,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2005,2.32443,38644.8238,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2005,0.33923,12828.05079,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2005,0.44914,9517.22281,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2005,0.19914,3310.82853,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2005,19.13323,723528.81124,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2005,7.24968,120529.48879,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2005,87.95483,3326038.10451,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2005,0.13128,4964.46792,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2005,0.23429,4964.4682,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2005,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2005,3.89782,147397.15093,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2005,6.43648,136387.78682,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2005,0.66219,11009.24986,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2005,0.82665,31260.01764,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2005,1.17589,24916.96107,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2005,0.38152,6342.93593,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2006,92.34775,1944699.47734,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2006,96.87676,2040073.26571,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2006,97.02269,1623795.09067,At least basic
BIH,Bosnia and Herzegovina,total,Sanitation,2006,75.86192,2867176.81828,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2006,91.16561,1525769.66262,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2006,8.86835,335176.28873,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2006,0.62268,23533.95216,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2006,0.72066,15176.02714,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2006,0.49939,8357.92489,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2006,2.22612,84135.38571,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2006,1.90987,40218.98348,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2006,2.62403,43916.40266,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2006,0.27581,10424.28987,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2006,0.36438,7673.22528,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2006,0.16438,2751.06447,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2006,19.28972,729048.613,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2006,7.51401,125756.29516,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2006,88.07303,3328692.06756,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2006,0.11701,4422.27237,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2006,0.21,4422.27224,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2006,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2006,3.94988,149284.32668,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2006,6.56721,138295.19397,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2006,0.65661,10989.12914,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2006,0.7155,27041.98563,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2006,1.00337,21129.40228,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2006,0.35328,5912.58295,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2008,92.2957,1913281.07631,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2008,97.08093,2012478.45172,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2008,96.47946,1631090.04634,At least basic
BIH,Bosnia and Herzegovina,total,Hygiene,2008,97.09766,3654366.52698,Basic service
BIH,Bosnia and Herzegovina,rural,Hygiene,2008,95.95402,1989117.55667,Basic service
BIH,Bosnia and Herzegovina,urban,Hygiene,2008,98.49997,1665248.97066,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2008,75.58316,2844647.14948,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2008,90.67736,1532999.28592,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2008,8.50399,320056.16428,Basic service
BIH,Bosnia and Herzegovina,total,Hygiene,2008,1.67707,63118.21133,Limited service
BIH,Bosnia and Herzegovina,rural,Hygiene,2008,2.4249,50267.9988,Limited service
BIH,Bosnia and Herzegovina,urban,Hygiene,2008,0.76009,12850.2123,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2008,0.61445,23125.42998,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2008,0.68078,14112.50902,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2008,0.53312,9012.92094,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2008,2.60441,98019.37392,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2008,2.09932,43518.60435,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2008,3.22374,54500.76972,Limited service
BIH,Bosnia and Herzegovina,total,Hygiene,2008,1.22527,46114.26168,No handwashing facility
BIH,Bosnia and Herzegovina,rural,Hygiene,2008,1.62108,33604.84264,No handwashing facility
BIH,Bosnia and Herzegovina,urban,Hygiene,2008,0.73994,12509.41892,No handwashing facility
BIH,Bosnia and Herzegovina,total,Sanitation,2008,0.14993,5642.75599,Open defecation
BIH,Bosnia and Herzegovina,rural,Sanitation,2008,0.19485,4039.21734,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2008,0.09485,1603.53863,Open defecation
BIH,Bosnia and Herzegovina,total,Sanitation,2008,19.6013,737714.22323,Safely managed service
BIH,Bosnia and Herzegovina,urban,Sanitation,2008,8.04923,136081.01137,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2008,88.30676,3323512.33386,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2008,0.08891,3346.39881,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2008,0.16143,3346.39879,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2008,0,0,Surface water
BIH,Bosnia and Herzegovina,total,Sanitation,2008,4.05116,152469.44132,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2008,6.82867,141557.59545,Unimproved
BIH,Bosnia and Herzegovina,urban,Sanitation,2008,0.64544,10911.84503,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2008,0.49593,18664.72913,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2008,0.65832,13646.94326,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2008,0.2968,5017.78583,Unimproved
BIH,Bosnia and Herzegovina,rural,Sanitation,2016,92.1391,1700607.07116,At least basic
BIH,Bosnia and Herzegovina,rural,Drinking water,2016,97.33333,1796476.77656,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2016,94.8457,1584986.18187,At least basic
BIH,Bosnia and Herzegovina,total,Hygiene,2016,97.1638,3417072.17152,Basic service
BIH,Bosnia and Herzegovina,rural,Hygiene,2016,95.95402,1771018.79748,Basic service
BIH,Bosnia and Herzegovina,urban,Hygiene,2016,98.49997,1646053.37498,Basic service
BIH,Bosnia and Herzegovina,total,Sanitation,2016,74.1008,2605988.79797,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2016,88.05766,1471549.74931,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2016,7.31791,257357.27513,Basic service
BIH,Bosnia and Herzegovina,total,Hygiene,2016,1.63382,57458.40086,Limited service
BIH,Bosnia and Herzegovina,rural,Hygiene,2016,2.4249,44756.31442,Limited service
BIH,Bosnia and Herzegovina,urban,Hygiene,2016,0.76009,12702.08582,Limited service
BIH,Bosnia and Herzegovina,total,Sanitation,2016,0.5963,20970.66545,Limited service
BIH,Bosnia and Herzegovina,rural,Sanitation,2016,0.5616,10365.3927,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2016,0.63462,10605.27278,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2016,3.78821,133224.47758,Limited service
